,AGWP_ch4
932,7.41760273440327e-17
933,7.355007303781795e-17
934,7.292940101494336e-17
935,7.231396669944373e-17
936,7.170372589152019e-17
937,7.109863476436588e-17
938,7.049864986101799e-17
939,6.990372809123719e-17
940,6.931382672841252e-17
941,6.87289034064929e-17
942,6.814891611694491e-17
943,6.757382320573502e-17
944,6.700358337033869e-17
945,6.643815565677371e-17
946,6.587749945665877e-17
947,6.532157450429801e-17
948,6.477034087378763e-17
949,6.422375897614974e-17
950,6.368178955648871e-17
951,6.314439369117149e-17
952,6.261153278503287e-17
953,6.208316856860323e-17
954,6.155926309536013e-17
955,6.103977873900311e-17
956,6.052467819075107e-17
957,6.001392445666333e-17
958,5.950748085498245e-17
959,5.900531101349993e-17
960,5.850737886694358e-17
961,5.801364865438801e-17
962,5.752408491668589e-17
963,5.70386524939214e-17
964,5.655731652288523e-17
965,5.608004243457031e-17
966,5.560679595168966e-17
967,5.5137543086214476e-17
968,5.467225013693256e-17
969,5.421088368702918e-17
970,5.375341060168568e-17
971,5.3299798025700806e-17
972,5.285001338113077e-17
973,5.24040243649492e-17
974,5.196179894672776e-17
975,5.152330536633551e-17
976,5.108851213165747e-17
977,5.065738801633401e-17
978,5.0229902057516835e-17
979,4.980602355364637e-17
980,4.938572206224631e-17
981,4.896896739773715e-17
982,4.855572962926874e-17
983,4.814597907857035e-17
984,4.773968631781937e-17
985,4.733682216752754e-17
986,4.693735769444578e-17
987,4.65412642094859e-17
988,4.61485132656603e-17
989,4.575907665603896e-17
990,4.5372926411723414e-17
991,4.499003479983845e-17
992,4.461037432154017e-17
993,4.423391771004075e-17
994,4.386063792865101e-17
995,4.3490508168837574e-17
996,4.312350184829837e-17
997,4.275959260905324e-17
998,4.239875431555064e-17
999,4.204096105279117e-17
1000,4.1686187124466065e-17
